worker_id,date,hours_worked,consecutive_work_days,total_distance_km,avg_speed_kmh,break_minutes,late_night_hours,fatigue_score,is_fatigued
W00471,2026-03-07,15.0,1,144.6,10.4,18,5.9,0.504,False
W00471,2026-03-09,13.4,7,141.5,44.6,1,4.3,0.669,True
W00471,2026-03-10,14.6,1,74.2,14.9,49,2.6,0.492,False
W00471,2026-03-11,3.1,13,133.8,17.9,25,0.5,0.561,False
W00471,2026-03-12,15.6,8,93.7,41.3,104,3.6,0.773,True
W00471,2026-03-13,2.3,12,62.5,41.2,111,0.6,0.5,False
W00471,2026-03-14,10.2,13,167.4,44.2,75,1.7,0.783,True
W00471,2026-03-15,11.3,12,165.7,41.1,33,3.9,0.782,True
W00471,2026-03-16,11.0,2,45.3,49.0,118,3.2,0.415,False
W00471,2026-03-17,15.7,5,15.6,48.8,117,5.2,0.669,True
W00471,2026-03-18,6.2,11,153.7,47.2,40,1.7,0.587,False
W00471,2026-03-21,10.6,13,86.0,39.0,82,2.8,0.796,True
W00471,2026-03-22,12.4,8,163.6,17.5,9,2.8,0.673,True
W00471,2026-03-23,11.4,8,137.7,25.6,43,1.9,0.642,False
W00471,2026-03-24,14.1,8,140.1,10.4,43,5.1,0.726,True
W00471,2026-03-25,13.3,9,73.5,46.3,17,3.6,0.737,True
W00471,2026-03-27,5.6,6,168.7,28.1,120,2.1,0.389,False
W00471,2026-03-28,7.1,1,90.4,48.1,107,2.1,0.258,False
W00471,2026-03-29,11.9,13,73.8,42.5,21,1.3,0.836,True
W00471,2026-03-31,4.0,8,83.7,34.3,85,0.3,0.411,False
W00472,2026-01-02,8.4,10,163.3,23.6,26,2.0,0.62,False
W00472,2026-01-04,14.4,12,182.2,38.6,46,3.1,0.879,True
W00472,2026-01-05,7.3,13,17.6,30.4,110,0.0,0.692,True
W00472,2026-01-06,14.2,3,104.7,22.2,51,0.9,0.551,False
W00472,2026-01-08,7.8,12,102.8,32.9,12,0.6,0.672,True
W00472,2026-01-09,15.5,3,178.6,46.8,63,1.6,0.592,False
W00472,2026-01-12,2.0,12,107.1,46.5,82,0.7,0.491,False
W00472,2026-01-14,10.0,1,153.9,11.1,57,1.0,0.348,False
W00472,2026-01-15,3.3,10,85.6,37.1,54,0.5,0.46,False
W00472,2026-01-16,5.8,3,38.9,29.0,6,1.7,0.288,False
W00472,2026-01-17,8.3,10,54.2,30.8,16,1.0,0.617,False
W00472,2026-01-18,6.7,5,142.8,45.4,7,0.6,0.388,False
W00472,2026-01-19,9.5,11,165.1,16.0,7,0.3,0.69,True
W00472,2026-01-21,12.8,3,143.2,23.2,112,1.2,0.507,False
W00472,2026-01-23,4.0,13,151.9,42.2,104,0.7,0.589,False
W00472,2026-01-24,5.3,5,121.2,29.4,102,1.0,0.344,False
W00472,2026-01-26,10.9,8,101.1,23.6,17,3.9,0.626,False
W00472,2026-01-28,5.7,9,182.1,34.1,62,0.1,0.5,False
W00472,2026-01-29,6.6,9,62.3,27.3,61,1.3,0.528,False
W00472,2026-01-30,13.1,3,35.8,13.2,3,1.1,0.517,False
W00472,2026-02-02,6.4,1,98.1,49.4,35,1.7,0.236,False
W00472,2026-02-03,5.5,8,116.6,24.4,67,1.1,0.458,False
W00472,2026-02-04,14.2,13,110.7,44.3,50,1.0,0.908,True
W00472,2026-02-07,5.4,12,40.4,18.6,70,0.2,0.597,False
W00472,2026-02-09,3.4,1,64.5,34.2,114,0.8,0.142,False
W00472,2026-02-10,10.9,5,192.8,47.9,47,0.2,0.519,False
W00472,2026-02-11,9.2,3,39.9,10.9,79,3.0,0.395,False
W00472,2026-02-12,15.7,7,195.0,34.7,29,2.6,0.741,True
W00472,2026-02-13,15.1,4,149.4,46.7,59,1.1,0.615,False
W00472,2026-02-14,6.5,10,76.2,12.7,98,0.7,0.56,False
W00472,2026-02-16,2.1,13,17.1,31.4,56,0.0,0.53,False
W00472,2026-02-17,8.9,11,80.2,28.2,32,1.8,0.671,True
W00472,2026-02-18,6.6,6,26.2,44.1,14,2.1,0.421,False
W00472,2026-02-19,5.8,1,43.8,35.0,19,1.5,0.217,False
W00472,2026-02-22,6.3,11,97.1,13.6,87,0.9,0.59,False
W00472,2026-02-23,7.8,9,53.5,46.0,20,1.6,0.565,False
W00472,2026-02-24,15.4,13,49.1,28.6,117,4.8,0.946,True
W00472,2026-02-25,6.9,1,139.6,15.2,28,0.3,0.251,False
W00472,2026-02-26,15.4,14,156.6,14.8,66,0.9,0.981,True
W00472,2026-02-27,7.5,3,92.4,33.2,37,0.7,0.342,False
W00472,2026-02-28,4.2,11,125.2,11.3,105,0.3,0.524,False
W00472,2026-03-02,7.6,7,61.2,36.1,0,2.0,0.487,False
W00472,2026-03-03,5.1,4,71.0,49.0,111,0.5,0.302,False
W00472,2026-03-04,11.1,12,170.0,44.5,74,2.0,0.775,True
W00472,2026-03-05,7.6,1,167.2,39.8,79,2.3,0.273,False
W00472,2026-03-08,8.9,2,80.2,22.1,97,1.0,0.35,False
W00472,2026-03-09,8.2,8,107.3,30.8,92,3.2,0.542,False
W00472,2026-03-10,10.0,8,134.8,42.0,112,3.2,0.598,False
W00472,2026-03-11,15.3,2,183.5,44.2,93,3.8,0.55,False
W00472,2026-03-12,5.0,14,186.3,26.9,9,0.9,0.656,True
W00472,2026-03-13,14.0,12,95.6,24.1,28,1.1,0.866,True
W00472,2026-03-15,5.5,10,95.4,13.0,31,0.3,0.529,False
W00472,2026-03-16,3.2,8,46.6,10.9,77,0.3,0.386,False
W00472,2026-03-17,7.1,1,138.7,10.0,115,2.5,0.258,False
W00472,2026-03-18,2.8,11,153.8,24.1,25,0.3,0.48,False
W00472,2026-03-19,14.4,1,198.9,39.4,94,5.4,0.486,False
W00472,2026-03-20,12.3,8,78.5,18.5,94,2.8,0.67,True
W00472,2026-03-24,14.0,3,137.1,14.0,17,4.3,0.545,False
W00472,2026-03-26,7.3,10,74.3,17.7,88,2.8,0.585,False
W00472,2026-03-27,15.3,8,184.9,21.9,114,2.3,0.764,True
W00472,2026-03-28,12.4,5,150.1,10.7,45,1.7,0.566,False
W00472,2026-03-29,10.1,10,15.5,38.0,89,1.1,0.673,True
W00472,2026-03-30,14.8,12,12.2,33.2,36,5.7,0.891,True
W00472,2026-03-31,13.0,11,184.4,10.0,105,1.1,0.799,True
W00473,2026-01-02,2.9,5,145.4,46.4,8,1.0,0.269,False
W00473,2026-01-04,2.8,10,97.0,12.1,104,0.7,0.445,False
W00473,2026-01-05,11.7,7,78.9,33.6,101,0.4,0.616,False
W00473,2026-01-06,5.7,6,167.5,14.6,76,1.4,0.392,False
W00473,2026-01-08,3.1,11,16.7,18.2,5,0.0,0.49,False
W00473,2026-01-09,13.7,7,127.0,20.9,109,3.3,0.678,True
W00473,2026-01-10,14.9,1,133.3,36.4,35,3.6,0.501,False
W00473,2026-01-11,15.1,9,37.3,45.4,6,3.3,0.793,True
W00473,2026-01-14,4.7,1,69.7,10.4,72,1.9,0.183,False
W00473,2026-01-15,9.7,3,82.0,23.2,96,1.1,0.41,False
W00473,2026-01-17,4.2,9,37.1,13.2,79,0.6,0.453,False
W00473,2026-01-18,14.3,10,50.6,20.3,112,2.1,0.804,True
W00473,2026-01-19,14.9,13,66.6,46.9,9,1.6,0.93,True
W00473,2026-01-20,10.5,6,147.2,26.8,8,1.6,0.542,False
W00473,2026-01-21,14.7,13,70.5,19.1,86,1.9,0.924,True
W00473,2026-01-23,12.8,8,180.1,13.3,75,2.9,0.686,True
W00473,2026-01-24,4.8,1,136.9,47.8,104,1.3,0.186,False
W00473,2026-01-25,6.6,3,196.0,45.0,71,1.1,0.313,False
W00473,2026-01-26,9.7,5,85.7,21.2,44,0.6,0.482,False
W00473,2026-01-29,14.0,1,54.2,27.1,95,3.1,0.473,False
W00473,2026-01-31,11.4,4,32.9,16.4,34,1.7,0.499,False
W00473,2026-02-01,2.6,7,36.0,46.2,92,0.6,0.331,False
W00473,2026-02-02,6.6,5,145.5,17.3,44,1.8,0.385,False
W00473,2026-02-05,8.1,11,88.2,49.5,108,1.2,0.646,False
W00473,2026-02-07,7.3,13,45.6,17.6,11,1.2,0.692,True
W00473,2026-02-08,3.2,10,65.7,31.5,102,1.1,0.457,False
W00473,2026-02-11,15.8,11,173.4,41.4,23,3.0,0.887,True
W00473,2026-02-13,2.4,14,176.5,46.3,98,0.2,0.575,False
W00473,2026-02-14,11.7,7,169.4,29.9,79,1.6,0.616,False
W00473,2026-02-15,7.4,6,70.8,39.2,43,1.8,0.446,False
W00473,2026-02-16,6.2,4,115.3,39.0,32,1.0,0.337,False
W00473,2026-02-17,9.0,13,118.4,40.6,8,1.9,0.746,True
W00473,2026-02-18,10.8,9,88.8,29.6,111,0.4,0.659,True
W00473,2026-02-20,12.9,6,183.4,29.7,30,0.6,0.617,False
W00473,2026-02-21,8.1,4,28.3,48.8,58,0.9,0.396,False
W00473,2026-02-22,14.8,3,92.7,20.2,47,1.6,0.57,False
W00473,2026-02-23,6.3,2,141.9,39.7,96,1.1,0.268,False
W00473,2026-02-24,5.7,6,35.1,16.0,105,1.5,0.392,False
W00473,2026-02-25,8.2,3,147.2,46.3,28,0.4,0.363,False
W00473,2026-02-26,3.1,2,119.3,42.8,115,0.9,0.168,False
W00473,2026-02-27,5.4,2,55.2,22.0,7,1.6,0.24,False
W00473,2026-02-28,9.0,10,39.4,23.3,52,3.1,0.638,False
W00473,2026-03-02,5.0,12,94.6,14.6,58,1.9,0.585,False
W00473,2026-03-05,7.8,9,42.9,40.5,47,2.5,0.565,False
W00473,2026-03-06,15.6,9,78.9,39.0,67,5.1,0.809,True
W00473,2026-03-10,3.5,4,46.5,34.2,51,0.5,0.252,False
W00473,2026-03-12,8.4,1,66.5,32.7,95,0.6,0.298,False
W00473,2026-03-16,4.2,12,74.6,34.6,33,0.8,0.56,False
W00473,2026-03-18,14.5,8,113.6,47.8,95,5.7,0.739,True
W00473,2026-03-19,11.4,3,23.9,27.6,117,4.0,0.463,False
W00473,2026-03-20,2.0,8,37.4,33.5,25,0.3,0.348,False
W00473,2026-03-21,3.9,9,170.4,24.2,55,0.8,0.443,False
W00473,2026-03-22,14.4,7,34.8,29.1,39,1.4,0.7,True
W00473,2026-03-24,13.3,13,53.3,15.2,32,4.5,0.88,True
W00473,2026-03-25,8.2,10,10.5,49.5,41,1.4,0.613,False
W00473,2026-03-26,5.1,3,132.1,25.8,47,1.4,0.267,False
W00473,2026-03-27,3.1,11,140.2,38.9,35,1.0,0.49,False
W00473,2026-03-29,15.0,13,31.4,35.0,41,2.4,0.933,True
W00473,2026-03-30,9.2,2,162.1,41.6,32,1.8,0.359,False
W00473,2026-03-31,12.9,3,92.2,13.3,42,1.1,0.51,False
W00474,2026-01-01,4.3,5,70.9,13.6,85,0.2,0.313,False
W00474,2026-01-03,15.8,11,97.4,36.4,40,0.5,0.887,True
W00474,2026-01-04,7.0,8,60.1,40.4,27,2.0,0.504,False
W00474,2026-01-05,4.3,3,19.0,24.1,62,0.9,0.242,False
W00474,2026-01-06,10.1,6,124.3,23.1,58,2.8,0.53,False
W00474,2026-01-08,9.9,1,91.9,29.7,76,1.5,0.345,False
W00474,2026-01-09,8.5,6,23.0,46.5,72,0.4,0.48,False
W00474,2026-01-10,15.6,6,119.3,41.7,27,6.0,0.702,True
W00474,2026-01-11,11.3,4,105.1,25.8,107,2.8,0.496,False
W00474,2026-01-12,15.5,12,73.0,26.6,93,1.4,0.913,True
W00474,2026-01-13,7.2,9,14.0,39.9,18,2.2,0.546,False
W00474,2026-01-14,15.6,2,132.6,44.4,35,3.5,0.559,False
W00474,2026-01-15,12.7,8,154.2,34.0,53,4.1,0.683,True
W00474,2026-01-16,6.5,5,24.4,10.7,23,1.6,0.382,False
W00474,2026-01-17,3.6,1,88.5,20.3,56,1.3,0.148,False
W00474,2026-01-18,6.7,14,103.5,19.9,16,0.2,0.709,True
W00474,2026-01-21,15.2,7,197.0,18.7,65,2.7,0.725,True
W00474,2026-01-22,3.7,9,54.9,11.5,76,1.3,0.437,False
W00474,2026-01-23,6.7,2,132.8,30.7,11,2.1,0.281,False
W00474,2026-01-27,6.2,9,87.7,11.2,65,1.5,0.515,False
W00474,2026-01-29,5.1,4,41.4,35.5,96,1.9,0.302,False
W00474,2026-01-30,3.6,12,90.0,46.0,91,1.1,0.541,False
W00474,2026-02-01,5.1,6,58.3,17.1,117,1.7,0.374,False
W00474,2026-02-02,7.9,7,60.4,31.3,100,3.0,0.497,False
W00474,2026-02-03,3.5,12,14.4,10.7,106,0.5,0.538,False
W00474,2026-02-08,6.8,13,182.6,17.2,69,1.4,0.677,True
W00474,2026-02-09,12.5,4,54.8,26.8,25,0.3,0.533,False
W00474,2026-02-10,10.0,13,172.5,42.3,34,1.5,0.777,True
W00474,2026-02-11,9.5,4,34.0,19.4,114,0.1,0.44,False
W00474,2026-02-12,12.9,10,142.8,23.8,35,1.2,0.76,True
W00474,2026-02-13,7.4,3,147.5,30.8,68,0.6,0.338,False
W00474,2026-02-14,5.8,2,31.4,45.3,68,1.8,0.253,False
W00474,2026-02-15,6.5,10,110.8,28.9,66,2.4,0.56,False
W00474,2026-02-16,7.6,10,184.4,30.2,23,0.1,0.595,False
W00474,2026-02-17,6.0,10,175.0,22.8,49,1.3,0.545,False
W00474,2026-02-18,15.0,12,46.5,37.4,108,2.5,0.897,True
W00474,2026-02-19,4.4,2,37.6,39.5,63,0.4,0.209,False
W00474,2026-02-20,15.8,11,76.8,21.8,87,6.1,0.887,True
W00474,2026-02-22,4.2,11,112.1,34.5,108,0.9,0.524,False
W00474,2026-02-23,3.4,1,126.1,46.4,4,1.1,0.142,False
W00474,2026-02-24,6.5,11,179.6,48.6,93,0.3,0.596,False
W00474,2026-02-25,3.5,5,14.0,14.7,20,1.4,0.288,False
W00474,2026-02-26,2.9,12,199.0,37.4,59,0.8,0.519,False
W00474,2026-02-28,7.0,8,72.3,40.2,73,0.5,0.504,False
W00474,2026-03-01,10.7,1,53.8,45.0,104,4.1,0.37,False
W00474,2026-03-02,3.2,13,182.4,41.6,93,0.5,0.564,False
W00474,2026-03-04,9.9,10,195.4,49.5,79,1.8,0.667,True
W00474,2026-03-06,5.4,7,69.6,40.6,62,1.2,0.419,False
W00474,2026-03-09,6.0,12,41.6,24.8,63,2.1,0.616,False
W00474,2026-03-10,15.4,9,115.5,20.2,62,0.6,0.803,True
W00474,2026-03-12,2.6,13,158.0,49.5,7,0.1,0.546,False
W00474,2026-03-13,9.2,11,63.6,17.5,113,3.0,0.68,True
W00474,2026-03-14,3.8,4,30.0,10.4,78,1.2,0.262,False
W00474,2026-03-15,15.1,3,24.3,47.0,16,1.8,0.579,False
W00474,2026-03-18,5.8,5,112.3,19.3,25,2.3,0.36,False
W00474,2026-03-24,2.3,3,29.7,44.7,17,0.1,0.179,False
W00474,2026-03-27,3.2,2,10.7,11.3,73,0.8,0.171,False
W00474,2026-03-28,4.7,14,158.1,11.8,115,0.1,0.647,False
W00474,2026-03-29,2.4,14,163.3,25.9,26,0.3,0.575,False
W00474,2026-03-30,3.4,2,64.9,20.4,1,0.8,0.178,False
W00474,2026-03-31,6.9,2,176.2,46.3,25,2.0,0.287,False
W00475,2026-01-01,9.5,9,169.1,37.1,84,3.5,0.618,False
W00475,2026-01-04,5.0,4,66.5,22.7,76,1.5,0.299,False
W00475,2026-01-05,8.1,4,113.8,39.3,33,1.5,0.396,False
W00475,2026-01-07,10.8,3,113.4,35.9,11,1.8,0.445,False
W00475,2026-01-08,5.3,1,67.5,38.9,49,1.3,0.201,False
W00475,2026-01-09,10.0,14,130.9,17.1,102,2.0,0.812,True
W00475,2026-01-10,4.2,12,85.2,12.3,32,0.7,0.56,False
W00475,2026-01-11,10.4,10,15.3,25.6,11,3.2,0.682,True
W00475,2026-01-13,2.4,13,42.3,39.1,41,0.2,0.539,False
W00475,2026-01-14,4.9,5,104.3,31.1,11,0.3,0.332,False
W00475,2026-01-15,6.3,9,126.8,41.7,14,0.7,0.518,False
W00475,2026-01-16,14.0,14,187.7,27.6,74,1.9,0.938,True
W00475,2026-01-17,9.6,11,109.4,24.3,45,0.7,0.693,True
W00475,2026-01-18,8.7,12,146.0,11.8,78,1.3,0.7,True
W00475,2026-01-20,8.9,3,134.1,39.5,50,1.4,0.385,False
W00475,2026-01-21,2.7,5,89.7,38.5,7,0.7,0.263,False
W00475,2026-01-22,13.1,9,52.8,26.7,108,5.0,0.731,True
W00475,2026-01-23,15.5,11,78.1,14.9,111,0.3,0.877,True
W00475,2026-01-24,10.5,8,49.3,22.5,63,3.0,0.614,False
W00475,2026-01-25,15.6,4,14.5,13.6,28,2.1,0.63,False
W00475,2026-01-27,8.2,7,85.7,43.4,95,0.7,0.506,False
W00475,2026-01-28,3.9,11,13.8,36.2,102,0.4,0.515,False
W00475,2026-01-29,7.9,11,85.9,15.0,88,0.0,0.64,False
W00475,2026-01-30,8.9,4,199.0,35.5,34,0.9,0.421,False
W00475,2026-01-31,9.9,5,62.4,41.0,31,3.4,0.488,False
W00475,2026-02-01,5.9,9,136.3,50.0,120,2.1,0.506,False
W00475,2026-02-02,13.7,13,80.7,46.1,55,2.9,0.892,True
W00475,2026-02-03,3.0,5,189.1,27.4,40,0.4,0.272,False
W00475,2026-02-04,11.9,12,105.4,21.5,102,4.1,0.8,True
W00475,2026-02-05,12.4,5,77.0,31.2,117,3.2,0.566,False
W00475,2026-02-06,2.0,4,22.2,19.5,103,0.3,0.205,False
W00475,2026-02-07,3.9,1,141.3,35.7,5,0.2,0.158,False
W00475,2026-02-08,3.2,10,22.0,14.4,43,0.8,0.457,False
W00475,2026-02-11,14.0,13,46.1,49.7,24,4.7,0.902,True
W00475,2026-02-12,8.7,5,154.1,27.2,36,1.7,0.45,False
W00475,2026-02-13,15.6,4,46.1,45.7,84,3.2,0.63,False
W00475,2026-02-14,3.0,7,172.4,34.6,81,0.4,0.344,False
W00475,2026-02-15,10.2,7,193.5,28.8,94,1.7,0.569,False
W00475,2026-02-16,8.6,6,157.2,46.2,112,2.1,0.483,False
W00475,2026-02-17,12.6,12,150.8,34.0,19,4.9,0.822,True
W00475,2026-02-19,15.4,1,82.0,49.8,42,5.4,0.517,False
W00475,2026-02-20,8.2,7,145.8,11.3,95,1.6,0.506,False
W00475,2026-02-22,14.5,6,195.2,20.2,85,3.2,0.667,True
W00475,2026-02-23,9.9,7,93.6,21.2,59,0.7,0.559,False
W00475,2026-02-24,6.5,1,129.2,20.6,26,2.5,0.239,False
W00475,2026-02-25,4.4,4,65.1,16.9,12,1.4,0.28,False
W00475,2026-02-26,10.2,9,66.7,10.4,98,4.0,0.64,False
W00475,2026-02-27,11.1,6,12.3,14.7,106,2.7,0.561,False
W00475,2026-02-28,12.8,14,20.8,19.4,81,3.4,0.9,True
W00475,2026-03-01,14.5,5,84.5,20.8,64,1.0,0.632,False
W00475,2026-03-03,10.3,14,162.5,15.4,62,2.3,0.822,True
W00475,2026-03-04,9.1,12,175.1,23.6,75,2.3,0.713,True
W00475,2026-03-05,3.9,12,66.5,36.0,118,0.3,0.55,False
W00475,2026-03-06,4.2,6,13.8,39.6,8,1.3,0.346,False
W00475,2026-03-07,10.5,2,162.6,49.2,38,2.5,0.4,False
W00475,2026-03-08,3.9,1,31.0,44.5,65,0.8,0.158,False
W00475,2026-03-09,9.9,3,143.8,49.5,37,1.9,0.417,False
W00475,2026-03-10,13.4,2,34.7,49.0,30,4.2,0.49,False
W00475,2026-03-11,6.4,4,39.9,32.4,108,0.7,0.343,False
W00475,2026-03-12,8.5,13,195.0,34.4,7,1.2,0.73,True
W00475,2026-03-13,5.8,4,26.1,34.9,113,1.9,0.324,False
W00475,2026-03-15,14.9,11,178.3,19.3,39,3.2,0.858,True
W00475,2026-03-17,5.6,10,163.4,43.5,26,1.7,0.532,False
W00475,2026-03-18,3.4,5,128.3,44.7,111,0.0,0.285,False
W00475,2026-03-19,12.2,11,194.1,18.1,113,1.8,0.774,True
W00475,2026-03-20,5.6,3,146.6,25.0,11,0.8,0.282,False
W00475,2026-03-21,2.7,8,119.4,18.5,39,0.1,0.37,False
W00475,2026-03-22,7.4,14,101.3,24.3,37,1.5,0.731,True
W00475,2026-03-23,3.4,12,58.4,46.3,23,1.0,0.535,False
W00475,2026-03-24,3.8,3,68.7,15.2,99,1.0,0.226,False
W00475,2026-03-25,4.1,13,115.7,38.4,66,1.0,0.592,False
W00475,2026-03-27,6.4,13,183.4,47.3,82,1.9,0.664,True
W00475,2026-03-29,5.2,14,32.9,35.1,55,0.7,0.662,True
W00475,2026-03-31,9.6,2,123.2,34.3,37,1.9,0.371,False
W00476,2026-01-01,9.3,6,43.9,33.6,43,0.1,0.505,False
W00476,2026-01-02,14.1,7,113.1,24.5,2,3.7,0.691,True
W00476,2026-01-04,9.7,7,102.5,41.4,37,1.5,0.553,False
W00476,2026-01-05,12.3,10,36.1,30.4,81,3.1,0.742,True
W00476,2026-01-07,6.5,1,162.2,41.6,38,0.2,0.239,False
W00476,2026-01-08,8.9,7,98.6,29.2,51,2.3,0.528,False
W00476,2026-01-09,15.5,1,24.1,21.8,32,0.6,0.52,False
W00476,2026-01-10,10.8,5,76.4,26.4,18,0.2,0.516,False
W00476,2026-01-11,10.4,10,133.5,43.4,31,3.8,0.682,True
W00476,2026-01-13,8.7,14,101.1,39.7,38,0.4,0.772,True
W00476,2026-01-14,13.1,3,60.1,16.9,37,4.1,0.517,False
W00476,2026-01-15,14.7,12,40.1,13.7,88,2.5,0.888,True
W00476,2026-01-18,12.7,8,94.0,45.2,77,0.2,0.683,True
W00476,2026-01-19,11.1,11,88.4,17.3,35,2.4,0.74,True
W00476,2026-01-20,5.0,14,41.8,14.7,81,1.6,0.656,True
W00476,2026-01-21,8.0,9,64.3,14.7,10,1.3,0.571,False
W00476,2026-01-22,10.6,7,58.4,31.9,64,3.5,0.581,False
W00476,2026-01-23,8.8,1,19.7,42.8,102,3.1,0.311,False
W00476,2026-01-24,9.3,4,146.1,22.6,68,1.8,0.433,False
W00476,2026-01-26,12.8,9,13.3,19.8,8,2.5,0.721,True
W00476,2026-01-27,3.5,2,61.7,29.7,55,0.7,0.181,False
W00476,2026-01-28,11.3,13,128.5,35.0,54,4.2,0.817,True
W00476,2026-01-30,6.0,2,190.4,28.4,57,1.6,0.259,False
W00476,2026-02-01,6.7,4,55.5,27.4,77,1.5,0.352,False
W00476,2026-02-03,10.5,4,161.9,22.5,84,3.6,0.471,False
W00476,2026-02-04,4.3,9,94.1,27.7,1,1.1,0.456,False
W00476,2026-02-06,13.0,2,38.6,27.7,39,1.9,0.478,False
W00476,2026-02-07,5.3,5,11.0,45.6,37,1.9,0.344,False
W00476,2026-02-08,5.0,13,99.7,35.7,1,0.4,0.621,False
W00476,2026-02-09,11.5,5,17.3,41.1,98,0.0,0.538,False
W00476,2026-02-10,10.4,14,114.7,38.4,28,0.6,0.825,True
W00476,2026-02-11,7.9,13,48.6,30.3,47,1.5,0.711,True
W00476,2026-02-12,9.3,8,118.4,18.2,109,1.9,0.576,False
W00476,2026-02-13,9.7,8,101.9,32.7,78,2.8,0.589,False
W00476,2026-02-14,3.7,8,16.4,31.4,29,0.2,0.401,False
W00476,2026-02-15,3.4,2,133.7,38.1,0,0.0,0.178,False
W00476,2026-02-16,12.4,10,38.6,18.1,65,0.9,0.745,True
W00476,2026-02-17,13.9,2,146.7,44.9,49,5.4,0.506,False
W00476,2026-02-18,4.8,11,83.5,34.7,14,1.2,0.543,False
W00476,2026-02-19,14.3,5,196.7,14.7,79,4.7,0.625,False
W00476,2026-02-20,4.8,1,73.2,27.1,28,0.2,0.186,False
W00476,2026-02-22,8.6,12,15.1,42.7,93,2.2,0.697,True
W00476,2026-02-24,6.0,3,56.4,14.6,101,1.6,0.295,False
W00476,2026-02-27,12.6,14,74.4,50.0,41,2.2,0.894,True
W00476,2026-03-02,2.1,9,164.2,28.2,19,0.7,0.387,False
W00476,2026-03-03,8.7,7,23.7,36.9,27,0.4,0.522,False
W00476,2026-03-04,13.2,13,117.7,32.0,23,0.6,0.877,True
W00476,2026-03-05,14.3,10,61.9,26.3,68,4.6,0.804,True
W00476,2026-03-06,12.6,12,93.6,24.3,24,3.6,0.822,True
W00476,2026-03-07,9.2,2,118.8,17.3,54,2.9,0.359,False
W00476,2026-03-10,14.6,3,147.1,39.8,4,1.8,0.563,False
W00476,2026-03-12,4.1,11,95.1,16.5,30,1.1,0.521,False
W00476,2026-03-13,4.2,9,47.0,26.2,109,1.1,0.453,False
W00476,2026-03-15,3.4,10,173.3,24.4,58,0.8,0.463,False
W00476,2026-03-16,9.9,7,175.6,19.0,57,2.5,0.559,False
W00476,2026-03-17,3.3,12,53.9,23.0,120,0.8,0.532,False
W00476,2026-03-20,8.3,13,161.1,15.0,30,1.1,0.724,True
W00476,2026-03-22,14.5,1,197.5,49.7,50,2.0,0.489,False
W00476,2026-03-23,11.3,1,110.7,16.9,86,4.1,0.389,False
W00476,2026-03-24,13.3,1,34.4,27.9,56,4.0,0.451,False
W00476,2026-03-27,3.4,13,197.8,11.4,35,0.8,0.571,False
W00476,2026-03-29,8.2,13,136.4,40.7,82,2.6,0.721,True
W00477,2026-01-02,5.1,12,180.2,47.6,41,1.3,0.588,False
W00477,2026-01-03,13.3,12,77.1,13.3,85,5.1,0.844,True
W00477,2026-01-04,4.9,10,127.5,46.1,20,0.8,0.51,False
W00477,2026-01-05,14.3,2,74.0,21.8,80,2.9,0.518,False
W00477,2026-01-06,3.3,1,112.5,11.5,7,0.7,0.139,False
W00477,2026-01-08,13.5,3,79.9,43.5,30,2.6,0.529,False
W00477,2026-01-09,8.6,6,187.6,31.7,108,2.3,0.483,False
W00477,2026-01-12,10.3,7,84.2,28.0,41,3.1,0.572,False
W00477,2026-01-13,5.0,6,188.9,33.0,91,1.6,0.371,False
W00477,2026-01-15,4.5,4,92.8,18.9,94,1.4,0.283,False
W00477,2026-01-16,10.6,6,168.8,33.6,59,0.3,0.546,False
W00477,2026-01-17,4.4,4,158.7,45.4,105,0.4,0.28,False
W00477,2026-01-19,11.2,8,136.4,49.1,22,4.1,0.636,False
W00477,2026-01-20,14.8,7,117.5,22.5,85,0.9,0.713,True
W00477,2026-01-21,6.0,7,81.1,47.9,86,1.4,0.438,False
W00477,2026-01-23,14.1,5,126.0,30.1,79,0.7,0.619,False
W00477,2026-01-24,10.4,12,121.4,29.9,91,2.0,0.754,True
W00477,2026-01-25,8.2,10,75.5,11.9,63,0.1,0.613,False
W00477,2026-01-26,15.7,6,116.3,11.9,18,0.7,0.705,True
W00477,2026-01-28,8.8,9,109.4,13.9,70,0.8,0.596,False
W00477,2026-01-31,8.7,3,167.5,26.5,85,2.1,0.379,False
W00477,2026-02-01,9.1,8,123.7,46.0,22,3.1,0.57,False
W00477,2026-02-02,2.6,4,122.2,38.8,67,0.3,0.224,False
W00477,2026-02-03,5.9,9,173.3,16.3,76,0.9,0.506,False
W00477,2026-02-04,6.2,7,151.1,31.8,38,1.9,0.444,False
W00477,2026-02-05,2.0,4,173.8,34.9,32,0.7,0.205,False
W00477,2026-02-08,8.0,6,164.2,45.1,23,0.2,0.464,False
W00477,2026-02-11,6.6,9,197.8,20.9,13,2.1,0.528,False
W00477,2026-02-12,9.4,1,190.5,30.5,48,0.2,0.329,False
W00477,2026-02-15,7.8,7,86.4,31.6,35,2.6,0.494,False
W00477,2026-02-16,15.1,8,166.7,18.8,88,4.1,0.758,True
W00477,2026-02-17,14.4,10,150.8,29.1,46,3.6,0.807,True
W00477,2026-02-18,6.4,2,148.3,36.7,24,0.4,0.271,False
W00477,2026-02-19,9.4,2,112.5,13.4,7,1.7,0.365,False
W00477,2026-02-20,13.7,4,98.7,45.8,3,4.2,0.571,False
