worker_id,date,platform,amount,trips_completed,hours_worked,source
W00355,2026-03-29,swiggy,556.05,13,9.1,sms_parse
W00355,2026-03-30,swiggy,497.0,7,6.3,manual_entry
W00355,2026-03-31,swiggy,153.36,1,5.1,manual_entry
W00356,2026-01-01,zomato,335.22,1,11.1,screenshot_ocr
W00356,2026-01-01,rapido,813.83,10,3.0,manual_entry
W00356,2026-01-01,zepto,755.68,5,7.1,manual_entry
W00356,2026-01-02,zomato,251.16,6,13.7,screenshot_ocr
W00356,2026-01-02,rapido,376.64,11,4.4,screenshot_ocr
W00356,2026-01-02,zepto,516.63,6,5.3,screenshot_ocr
W00356,2026-01-04,rapido,270.18,9,2.7,sms_parse
W00356,2026-01-04,zomato,430.5,12,2.4,sms_parse
W00356,2026-01-06,zepto,1427.78,9,2.0,screenshot_ocr
W00356,2026-01-10,zepto,145.21,6,7.3,sms_parse
W00356,2026-01-10,rapido,411.42,2,8.2,screenshot_ocr
W00356,2026-01-13,rapido,409.13,6,9.7,manual_entry
W00356,2026-01-13,zomato,407.44,8,9.5,screenshot_ocr
W00356,2026-01-13,zepto,241.67,6,2.1,sms_parse
W00356,2026-01-15,rapido,975.81,2,13.7,screenshot_ocr
W00356,2026-01-15,zomato,675.76,10,3.3,manual_entry
W00356,2026-01-17,rapido,1626.1,4,9.2,sms_parse
W00356,2026-01-18,rapido,537.92,4,13.9,sms_parse
W00356,2026-01-18,zepto,394.25,12,12.4,screenshot_ocr
W00356,2026-01-18,zomato,334.61,13,8.1,manual_entry
W00356,2026-01-20,zepto,2332.43,4,8.5,manual_entry
W00356,2026-01-25,zepto,1217.98,10,11.4,screenshot_ocr
W00356,2026-01-25,zomato,715.87,1,10.7,screenshot_ocr
W00356,2026-01-26,zepto,243.81,12,5.6,screenshot_ocr
W00356,2026-01-26,rapido,386.49,8,12.0,screenshot_ocr
W00356,2026-01-26,zomato,509.8,13,13.7,sms_parse
W00356,2026-01-27,zomato,293.87,2,10.0,manual_entry
W00356,2026-01-27,zepto,151.94,12,8.8,manual_entry
W00356,2026-01-27,rapido,236.81,3,6.3,screenshot_ocr
W00356,2026-01-28,zomato,1771.83,15,7.6,sms_parse
W00356,2026-02-01,rapido,881.13,12,12.0,screenshot_ocr
W00356,2026-02-02,zepto,721.57,7,5.9,manual_entry
W00356,2026-02-02,rapido,475.22,1,5.0,manual_entry
W00356,2026-02-04,rapido,691.06,13,12.3,screenshot_ocr
W00356,2026-02-05,zomato,1789.31,15,5.7,manual_entry
W00356,2026-02-06,zomato,1321.92,13,7.5,screenshot_ocr
W00356,2026-02-07,zomato,2286.48,4,5.8,manual_entry
W00356,2026-02-10,zomato,768.68,5,13.1,manual_entry
W00356,2026-02-10,rapido,784.48,10,6.7,sms_parse
W00356,2026-02-11,rapido,1648.34,12,9.3,screenshot_ocr
W00356,2026-02-12,zepto,824.89,13,9.8,screenshot_ocr
W00356,2026-02-12,zomato,515.97,13,6.9,manual_entry
W00356,2026-02-13,zomato,354.56,3,10.6,manual_entry
W00356,2026-02-13,rapido,730.29,3,4.6,sms_parse
W00356,2026-02-16,rapido,364.96,4,2.9,sms_parse
W00356,2026-02-16,zomato,549.66,7,4.6,manual_entry
W00356,2026-02-16,zepto,774.44,15,2.9,screenshot_ocr
W00356,2026-02-17,zomato,680.86,5,5.7,manual_entry
W00356,2026-02-17,zepto,719.8,11,3.5,screenshot_ocr
W00356,2026-02-17,rapido,400.85,4,4.3,manual_entry
W00356,2026-02-20,zomato,825.68,11,9.4,sms_parse
W00356,2026-02-20,zepto,366.76,15,2.5,sms_parse
W00356,2026-02-20,rapido,647.09,6,4.1,screenshot_ocr
W00356,2026-02-21,zomato,1005.85,12,13.9,manual_entry
W00356,2026-02-22,zepto,433.34,6,7.0,screenshot_ocr
W00356,2026-02-22,rapido,400.1,1,6.4,manual_entry
W00356,2026-02-24,zomato,919.07,3,7.5,sms_parse
W00356,2026-02-24,rapido,647.11,14,12.4,manual_entry
W00356,2026-02-26,zomato,1576.65,5,5.9,sms_parse
W00356,2026-02-27,zepto,157.11,1,6.9,sms_parse
W00356,2026-02-27,rapido,111.13,9,11.0,sms_parse
W00356,2026-02-27,zomato,181.17,9,13.7,screenshot_ocr
W00356,2026-02-28,zepto,312.66,1,4.4,manual_entry
W00356,2026-02-28,zomato,318.93,6,6.7,manual_entry
W00356,2026-02-28,rapido,462.24,8,6.0,manual_entry
W00356,2026-03-04,rapido,2767.63,6,12.9,screenshot_ocr
W00356,2026-03-06,zepto,566.5,6,9.0,manual_entry
W00356,2026-03-06,zomato,678.69,5,6.5,manual_entry
W00356,2026-03-08,zomato,448.2,4,9.1,screenshot_ocr
W00356,2026-03-08,rapido,369.54,2,7.0,screenshot_ocr
W00356,2026-03-08,zepto,608.89,12,11.1,screenshot_ocr
W00356,2026-03-11,zomato,506.45,12,4.4,sms_parse
W00356,2026-03-11,zepto,457.64,4,8.6,screenshot_ocr
W00356,2026-03-12,rapido,959.41,6,5.1,manual_entry
W00356,2026-03-15,zomato,157.29,9,3.1,screenshot_ocr
W00356,2026-03-15,rapido,192.95,8,10.0,sms_parse
W00356,2026-03-15,zepto,397.79,12,3.0,manual_entry
W00356,2026-03-16,zomato,1534.64,2,7.8,manual_entry
W00356,2026-03-18,rapido,870.86,9,9.0,manual_entry
W00356,2026-03-18,zepto,689.6,5,12.0,sms_parse
W00356,2026-03-18,zomato,867.92,9,12.6,manual_entry
W00356,2026-03-20,zomato,498.41,9,10.6,sms_parse
W00356,2026-03-20,zepto,492.21,12,4.6,sms_parse
W00356,2026-03-20,rapido,575.03,7,9.4,manual_entry
W00356,2026-03-22,zepto,406.98,2,3.3,screenshot_ocr
W00356,2026-03-22,zomato,401.35,2,4.9,screenshot_ocr
W00356,2026-03-23,zomato,890.35,11,4.8,manual_entry
W00356,2026-03-23,zepto,416.38,8,8.0,screenshot_ocr
W00356,2026-03-24,zomato,322.57,2,8.9,manual_entry
W00356,2026-03-24,rapido,451.51,12,9.7,screenshot_ocr
W00356,2026-03-27,rapido,435.52,9,3.7,manual_entry
W00356,2026-03-27,zomato,994.41,5,7.1,screenshot_ocr
W00356,2026-03-29,zepto,482.18,15,3.0,manual_entry
W00356,2026-03-29,rapido,732.23,8,8.4,screenshot_ocr
W00357,2026-01-01,ola,609.17,1,10.8,screenshot_ocr
W00357,2026-01-01,rapido,768.74,12,12.5,screenshot_ocr
W00357,2026-01-02,ola,819.06,8,2.3,sms_parse
W00357,2026-01-04,ola,951.89,13,13.7,sms_parse
W00357,2026-01-05,ola,898.7,1,4.9,screenshot_ocr
W00357,2026-01-06,rapido,393.55,8,2.0,manual_entry
W00357,2026-01-06,ola,358.93,7,8.2,sms_parse
W00357,2026-01-07,rapido,438.25,1,9.3,screenshot_ocr
W00357,2026-01-08,rapido,183.8,12,7.0,screenshot_ocr
W00357,2026-01-08,ola,206.49,1,8.7,manual_entry
W00357,2026-01-09,ola,661.36,15,4.8,manual_entry
W00357,2026-01-09,rapido,361.91,8,7.9,screenshot_ocr
W00357,2026-01-10,rapido,2048.49,4,2.0,manual_entry
W00357,2026-01-11,ola,505.39,12,10.0,screenshot_ocr
W00357,2026-01-12,ola,177.18,13,14.0,manual_entry
W00357,2026-01-12,rapido,362.7,10,2.4,screenshot_ocr
W00357,2026-01-13,rapido,1921.23,9,13.7,sms_parse
W00357,2026-01-14,rapido,308.48,5,11.2,manual_entry
W00357,2026-01-14,ola,262.97,14,7.2,sms_parse
W00357,2026-01-15,ola,149.83,4,6.4,screenshot_ocr
W00357,2026-01-15,rapido,271.94,9,6.5,screenshot_ocr
W00357,2026-01-16,rapido,626.62,15,2.3,manual_entry
W00357,2026-01-17,ola,377.2,6,11.5,sms_parse
W00357,2026-01-18,rapido,845.0,8,10.5,screenshot_ocr
W00357,2026-01-19,ola,1281.63,5,8.4,sms_parse
W00357,2026-01-20,ola,607.87,3,4.0,sms_parse
W00357,2026-01-20,rapido,1264.44,11,5.6,manual_entry
W00357,2026-01-21,rapido,816.83,14,11.1,sms_parse
W00357,2026-01-21,ola,403.39,14,2.5,manual_entry
W00357,2026-01-22,ola,203.49,2,7.9,manual_entry
W00357,2026-01-22,rapido,278.97,6,4.2,screenshot_ocr
W00357,2026-01-23,rapido,401.86,12,10.9,manual_entry
W00357,2026-01-23,ola,189.68,7,6.6,screenshot_ocr
W00357,2026-01-24,ola,669.41,14,9.6,sms_parse
W00357,2026-01-24,rapido,488.98,6,7.4,manual_entry
W00357,2026-01-25,rapido,313.02,11,4.3,sms_parse
W00357,2026-01-25,ola,405.35,9,6.5,screenshot_ocr
W00357,2026-01-26,rapido,1130.2,4,13.9,manual_entry
W00357,2026-01-28,ola,434.86,2,3.1,screenshot_ocr
W00357,2026-01-28,rapido,464.18,7,3.4,manual_entry
W00357,2026-01-29,rapido,1285.82,5,8.1,sms_parse
W00357,2026-01-29,ola,1284.16,6,9.6,sms_parse
W00357,2026-01-30,ola,486.88,1,12.2,sms_parse
W00357,2026-01-31,rapido,282.84,4,7.1,sms_parse
W00357,2026-01-31,ola,184.95,10,2.1,screenshot_ocr
W00357,2026-02-01,ola,819.71,7,7.0,sms_parse
W00357,2026-02-01,rapido,1003.8,11,13.3,sms_parse
W00357,2026-02-02,ola,1229.93,4,11.6,manual_entry
W00357,2026-02-03,ola,707.11,14,4.1,screenshot_ocr
W00357,2026-02-03,rapido,782.55,5,12.4,sms_parse
W00357,2026-02-04,ola,548.75,3,13.3,sms_parse
W00357,2026-02-05,rapido,871.9,10,13.3,sms_parse
W00357,2026-02-06,ola,405.81,6,8.4,manual_entry
W00357,2026-02-06,rapido,583.49,4,3.0,manual_entry
W00357,2026-02-07,ola,887.67,10,9.2,screenshot_ocr
W00357,2026-02-08,rapido,241.6,3,4.3,manual_entry
W00357,2026-02-08,ola,157.28,4,11.0,manual_entry
W00357,2026-02-09,rapido,995.87,5,3.9,manual_entry
W00357,2026-02-10,ola,1321.14,5,3.5,manual_entry
W00357,2026-02-11,rapido,214.14,2,3.1,screenshot_ocr
W00357,2026-02-11,ola,340.99,6,5.3,manual_entry
W00357,2026-02-12,ola,535.44,3,8.1,screenshot_ocr
W00357,2026-02-14,rapido,543.77,14,13.6,manual_entry
W00357,2026-02-15,ola,772.48,14,7.9,sms_parse
W00357,2026-02-16,ola,1214.25,9,10.8,screenshot_ocr
W00357,2026-02-16,rapido,554.28,4,8.9,screenshot_ocr
W00357,2026-02-17,ola,623.57,10,5.4,sms_parse
W00357,2026-02-17,rapido,393.19,11,12.1,manual_entry
W00357,2026-02-18,rapido,797.96,11,6.5,screenshot_ocr
W00357,2026-02-18,ola,458.98,8,11.4,screenshot_ocr
W00357,2026-02-19,ola,390.97,2,11.6,manual_entry
W00357,2026-02-19,rapido,655.83,10,13.9,manual_entry
W00357,2026-02-21,ola,149.16,1,6.0,manual_entry
W00357,2026-02-21,rapido,321.9,6,5.8,sms_parse
W00357,2026-02-22,ola,620.66,8,12.8,screenshot_ocr
W00357,2026-02-23,ola,423.88,1,4.4,screenshot_ocr
W00357,2026-02-23,rapido,610.48,4,13.6,sms_parse
W00357,2026-02-24,rapido,663.86,14,8.8,sms_parse
W00357,2026-02-25,rapido,595.74,7,5.9,manual_entry
W00357,2026-02-26,rapido,462.87,3,3.3,manual_entry
W00357,2026-02-26,ola,955.44,3,14.0,screenshot_ocr
W00357,2026-02-28,ola,780.41,1,13.4,screenshot_ocr
W00357,2026-03-01,rapido,1054.77,8,4.6,screenshot_ocr
W00357,2026-03-02,ola,1173.51,12,11.5,screenshot_ocr
W00357,2026-03-02,rapido,1174.77,8,11.9,sms_parse
W00357,2026-03-03,rapido,662.83,7,14.0,manual_entry
W00357,2026-03-03,ola,835.64,13,8.1,sms_parse
W00357,2026-03-05,rapido,107.98,3,5.9,manual_entry
W00357,2026-03-05,ola,165.89,12,8.6,sms_parse
W00357,2026-03-06,rapido,212.18,6,8.0,manual_entry
W00357,2026-03-06,ola,346.09,12,11.2,sms_parse
W00357,2026-03-07,rapido,882.04,7,6.7,sms_parse
W00357,2026-03-07,ola,698.71,14,12.0,manual_entry
W00357,2026-03-08,ola,989.53,13,5.5,manual_entry
W00357,2026-03-09,ola,404.22,6,9.6,sms_parse
W00357,2026-03-09,rapido,234.69,3,7.0,manual_entry
W00357,2026-03-10,ola,337.63,8,9.2,screenshot_ocr
W00357,2026-03-11,ola,677.12,8,11.0,sms_parse
W00357,2026-03-11,rapido,699.83,9,13.4,sms_parse
W00357,2026-03-12,rapido,337.19,5,4.9,screenshot_ocr
W00357,2026-03-13,rapido,937.8,2,2.6,screenshot_ocr
W00357,2026-03-14,ola,674.15,2,3.5,manual_entry
W00357,2026-03-14,rapido,411.78,13,12.1,manual_entry
W00357,2026-03-15,ola,232.94,14,4.7,screenshot_ocr
W00357,2026-03-15,rapido,201.87,14,5.8,manual_entry
W00357,2026-03-17,ola,680.11,12,12.7,screenshot_ocr
W00357,2026-03-17,rapido,346.71,8,10.7,screenshot_ocr
W00357,2026-03-19,rapido,567.52,7,9.9,manual_entry
W00357,2026-03-19,ola,820.95,9,5.9,sms_parse
W00357,2026-03-21,rapido,486.75,14,3.7,manual_entry
W00357,2026-03-22,ola,835.03,9,8.0,sms_parse
W00357,2026-03-23,ola,858.64,2,8.8,screenshot_ocr
W00357,2026-03-24,rapido,311.36,13,9.5,screenshot_ocr
W00357,2026-03-24,ola,267.25,4,13.0,manual_entry
W00357,2026-03-26,rapido,761.37,1,13.0,manual_entry
W00357,2026-03-26,ola,550.92,2,6.9,screenshot_ocr
W00357,2026-03-27,ola,281.88,12,2.1,screenshot_ocr
W00357,2026-03-29,rapido,1132.47,15,5.8,manual_entry
W00357,2026-03-30,ola,464.64,3,8.2,screenshot_ocr
W00357,2026-03-30,rapido,214.62,8,7.6,screenshot_ocr
W00357,2026-03-31,ola,2079.12,1,12.4,sms_parse
W00358,2026-01-02,dunzo,393.04,9,2.3,sms_parse
W00358,2026-01-03,rapido,1231.78,2,13.7,manual_entry
W00358,2026-01-04,dunzo,116.44,4,10.8,screenshot_ocr
W00358,2026-01-04,rapido,168.13,3,5.5,manual_entry
W00358,2026-01-05,rapido,744.96,12,12.5,sms_parse
W00358,2026-01-06,dunzo,170.68,1,9.7,screenshot_ocr
W00358,2026-01-06,rapido,103.48,12,3.7,sms_parse
W00358,2026-01-07,dunzo,434.68,11,6.0,screenshot_ocr
W00358,2026-01-07,rapido,205.32,10,12.9,screenshot_ocr
W00358,2026-01-09,dunzo,375.32,7,4.0,sms_parse
W00358,2026-01-10,rapido,112.83,11,11.6,manual_entry
W00358,2026-01-10,dunzo,100.46,11,13.9,manual_entry
W00358,2026-01-11,rapido,206.72,6,7.1,sms_parse
W00358,2026-01-12,dunzo,223.49,5,7.0,sms_parse
W00358,2026-01-12,rapido,502.56,12,10.0,manual_entry
W00358,2026-01-13,rapido,393.21,13,13.2,screenshot_ocr
W00358,2026-01-14,dunzo,340.46,13,9.9,sms_parse
W00358,2026-01-16,dunzo,201.71,2,11.0,screenshot_ocr
W00358,2026-01-16,rapido,180.29,12,8.4,screenshot_ocr
W00358,2026-01-18,dunzo,406.7,12,7.0,manual_entry
W00358,2026-01-20,rapido,423.99,6,5.2,screenshot_ocr
W00358,2026-01-20,dunzo,515.93,9,2.8,sms_parse
W00358,2026-01-21,rapido,722.68,5,10.9,manual_entry
W00358,2026-01-23,rapido,202.4,15,5.4,screenshot_ocr
W00358,2026-01-23,dunzo,243.39,14,13.3,sms_parse
W00358,2026-01-26,dunzo,280.12,8,4.4,screenshot_ocr
W00358,2026-01-26,rapido,281.65,8,2.7,screenshot_ocr
W00358,2026-01-27,rapido,378.18,3,9.1,manual_entry
W00358,2026-01-29,rapido,597.52,1,2.1,screenshot_ocr
W00358,2026-01-30,rapido,361.02,14,11.7,sms_parse
W00358,2026-01-30,dunzo,325.57,2,11.6,screenshot_ocr
W00358,2026-02-01,rapido,489.98,8,13.6,sms_parse
W00358,2026-02-05,rapido,1107.68,6,12.1,manual_entry
W00358,2026-02-06,dunzo,223.8,15,5.8,manual_entry
W00358,2026-02-06,rapido,363.44,14,2.6,screenshot_ocr
W00358,2026-02-09,dunzo,380.31,12,2.4,manual_entry
W00358,2026-02-09,rapido,349.81,13,5.4,manual_entry
W00358,2026-02-11,dunzo,935.47,3,12.2,manual_entry
W00358,2026-02-13,dunzo,740.2,9,2.0,sms_parse
W00358,2026-02-15,dunzo,566.13,8,8.5,screenshot_ocr
W00358,2026-02-16,rapido,497.92,6,12.9,sms_parse
W00358,2026-02-16,dunzo,513.12,13,9.8,manual_entry
W00358,2026-02-17,dunzo,1134.03,4,13.6,sms_parse
W00358,2026-02-18,dunzo,1230.24,15,12.6,manual_entry
W00358,2026-02-19,rapido,167.47,6,4.3,screenshot_ocr
W00358,2026-02-19,dunzo,396.82,4,7.3,sms_parse
W00358,2026-02-20,rapido,175.99,11,9.0,sms_parse
W00358,2026-02-20,dunzo,230.12,7,13.5,sms_parse
W00358,2026-02-21,rapido,944.35,7,13.2,screenshot_ocr
W00358,2026-02-22,rapido,424.62,14,13.1,sms_parse
W00358,2026-02-26,dunzo,738.77,10,7.0,screenshot_ocr
W00358,2026-02-27,rapido,663.08,13,10.2,manual_entry
W00358,2026-02-28,rapido,411.9,10,8.1,manual_entry
W00358,2026-03-01,dunzo,597.6,10,7.9,screenshot_ocr
W00358,2026-03-02,dunzo,184.32,9,8.1,sms_parse
W00358,2026-03-02,rapido,158.32,12,11.8,manual_entry
W00358,2026-03-03,rapido,236.63,3,8.8,sms_parse
W00358,2026-03-05,dunzo,234.22,1,4.0,sms_parse
W00358,2026-03-05,rapido,134.03,5,10.2,sms_parse
W00358,2026-03-09,rapido,674.48,12,2.9,screenshot_ocr
W00358,2026-03-10,dunzo,1014.8,10,9.7,sms_parse
W00358,2026-03-11,rapido,254.81,15,13.0,sms_parse
W00358,2026-03-11,dunzo,376.91,14,7.1,manual_entry
W00358,2026-03-12,dunzo,576.36,12,9.4,sms_parse
W00358,2026-03-13,rapido,405.12,8,9.9,screenshot_ocr
W00358,2026-03-13,dunzo,363.31,6,5.3,screenshot_ocr
W00358,2026-03-14,rapido,71.24,8,10.2,sms_parse
W00358,2026-03-14,dunzo,173.07,5,6.4,manual_entry
W00358,2026-03-15,dunzo,553.55,9,13.3,manual_entry
W00358,2026-03-16,rapido,313.1,15,5.3,manual_entry
W00358,2026-03-16,dunzo,357.09,12,6.8,sms_parse
W00358,2026-03-19,rapido,609.26,11,11.5,sms_parse
W00358,2026-03-20,dunzo,949.43,14,6.8,screenshot_ocr
W00358,2026-03-23,dunzo,534.59,6,5.6,sms_parse
W00358,2026-03-23,rapido,218.28,15,10.3,screenshot_ocr
W00358,2026-03-24,rapido,1286.93,11,3.2,sms_parse
W00358,2026-03-25,dunzo,176.58,4,6.4,sms_parse
W00358,2026-03-25,rapido,205.87,15,5.0,sms_parse
W00358,2026-03-26,dunzo,650.36,6,5.2,sms_parse
W00358,2026-03-28,dunzo,159.66,9,5.4,manual_entry
W00358,2026-03-29,dunzo,476.01,3,10.9,manual_entry
W00358,2026-03-31,dunzo,235.49,4,7.6,screenshot_ocr
W00358,2026-03-31,rapido,328.4,1,7.8,screenshot_ocr
W00359,2026-01-04,rapido,205.61,14,6.3,screenshot_ocr
W00359,2026-01-04,ola,338.89,9,2.3,sms_parse
W00359,2026-01-05,zepto,1182.5,15,7.9,manual_entry
W00359,2026-01-06,ola,2602.39,10,2.4,manual_entry
W00359,2026-01-09,rapido,1390.39,5,12.7,screenshot_ocr
W00359,2026-01-10,uber,100.07,15,2.6,sms_parse
W00359,2026-01-10,rapido,282.33,2,4.2,screenshot_ocr
W00359,2026-01-10,ola,215.51,6,11.3,screenshot_ocr
W00359,2026-01-10,zepto,265.29,4,3.2,manual_entry
W00359,2026-01-11,ola,463.05,4,12.9,sms_parse
W00359,2026-01-11,zepto,433.4,1,7.7,sms_parse
W00359,2026-01-11,uber,365.75,12,5.5,manual_entry
W00359,2026-01-11,rapido,402.15,13,13.7,sms_parse
W00359,2026-01-12,rapido,268.58,3,9.3,screenshot_ocr
W00359,2026-01-12,ola,203.39,4,10.9,screenshot_ocr
W00359,2026-01-12,zepto,225.26,7,4.1,screenshot_ocr
W00359,2026-01-15,uber,350.69,4,10.0,screenshot_ocr
W00359,2026-01-15,zepto,490.16,9,8.4,screenshot_ocr
W00359,2026-01-15,rapido,591.79,10,13.2,screenshot_ocr
W00359,2026-01-16,zepto,760.06,8,13.5,sms_parse
W00359,2026-01-16,rapido,907.77,3,2.7,manual_entry
W00359,2026-01-18,ola,1299.71,12,6.5,sms_parse
W00359,2026-01-19,zepto,96.92,1,2.0,screenshot_ocr
W00359,2026-01-19,rapido,233.39,12,9.1,manual_entry
W00359,2026-01-19,ola,94.55,10,2.2,screenshot_ocr
W00359,2026-01-20,rapido,1470.06,3,4.9,screenshot_ocr
W00359,2026-01-23,ola,169.5,9,10.9,sms_parse
W00359,2026-01-23,rapido,423.18,5,5.2,screenshot_ocr
W00359,2026-01-23,uber,241.88,12,4.3,screenshot_ocr
W00359,2026-01-25,ola,220.87,6,7.0,sms_parse
W00359,2026-01-25,uber,250.38,14,11.4,sms_parse
W00359,2026-01-25,rapido,339.79,5,9.0,sms_parse
W00359,2026-01-25,zepto,135.19,1,10.8,manual_entry
W00359,2026-01-26,uber,385.55,4,6.1,screenshot_ocr
W00359,2026-01-26,ola,346.37,6,3.7,sms_parse
W00359,2026-01-26,rapido,519.51,15,10.5,manual_entry
W00359,2026-01-26,zepto,362.81,15,12.9,screenshot_ocr
W00359,2026-01-27,uber,1065.94,4,7.7,sms_parse
W00359,2026-01-28,zepto,274.47,5,3.1,sms_parse
W00359,2026-01-28,uber,305.07,15,5.9,screenshot_ocr
W00359,2026-01-28,rapido,276.05,2,3.5,sms_parse
W00359,2026-01-29,uber,2107.47,14,4.9,sms_parse
W00359,2026-02-02,zepto,268.0,11,10.7,sms_parse
W00359,2026-02-02,ola,528.63,10,5.4,manual_entry
W00359,2026-02-02,uber,435.57,12,4.4,sms_parse
W00359,2026-02-05,zepto,517.95,3,5.1,manual_entry
W00359,2026-02-05,uber,401.06,15,13.6,sms_parse
W00359,2026-02-07,zepto,423.09,5,7.7,manual_entry
W00359,2026-02-07,ola,423.11,7,3.6,sms_parse
W00359,2026-02-07,uber,510.8,2,6.7,screenshot_ocr
W00359,2026-02-08,rapido,824.31,2,13.9,screenshot_ocr
W00359,2026-02-14,ola,208.53,13,5.0,sms_parse
W00359,2026-02-14,zepto,257.94,9,13.1,screenshot_ocr
W00359,2026-02-14,rapido,204.44,12,13.2,manual_entry
W00359,2026-02-14,uber,225.42,15,13.5,manual_entry
W00359,2026-02-15,rapido,709.69,7,2.4,sms_parse
W00359,2026-02-15,zepto,311.83,5,9.7,screenshot_ocr
W00359,2026-02-15,uber,352.97,1,5.1,manual_entry
W00359,2026-02-17,zepto,223.8,15,4.8,manual_entry
W00359,2026-02-17,ola,299.6,10,12.1,manual_entry
W00359,2026-02-17,uber,295.45,3,9.3,sms_parse
W00359,2026-02-19,rapido,476.95,5,5.4,sms_parse
W00359,2026-02-19,zepto,977.8,9,6.0,sms_parse
W00359,2026-02-22,zepto,289.31,1,3.3,sms_parse
W00359,2026-02-22,ola,465.85,3,2.1,screenshot_ocr
W00359,2026-02-22,uber,195.41,2,6.5,screenshot_ocr
W00359,2026-03-02,zepto,938.62,8,7.0,sms_parse
W00359,2026-03-06,rapido,469.72,15,10.4,sms_parse
W00359,2026-03-06,uber,262.44,12,9.9,screenshot_ocr
W00359,2026-03-09,ola,654.98,10,13.7,sms_parse
W00359,2026-03-10,rapido,2083.2,11,3.1,screenshot_ocr
W00359,2026-03-17,rapido,261.46,1,3.4,screenshot_ocr
W00359,2026-03-17,uber,261.6,8,2.8,screenshot_ocr
W00359,2026-03-17,ola,191.89,10,5.5,manual_entry
W00359,2026-03-17,zepto,335.84,6,12.5,screenshot_ocr
W00359,2026-03-18,ola,130.67,2,14.0,screenshot_ocr
W00359,2026-03-18,rapido,147.98,14,5.8,screenshot_ocr
W00359,2026-03-18,uber,121.33,5,10.0,screenshot_ocr
W00359,2026-03-18,zepto,163.66,6,5.9,screenshot_ocr
W00359,2026-03-20,ola,584.24,15,2.1,sms_parse
W00359,2026-03-20,rapido,1167.12,5,9.9,manual_entry
W00359,2026-03-23,zepto,432.25,14,6.6,sms_parse
W00359,2026-03-23,uber,406.93,13,11.5,sms_parse
W00359,2026-03-28,zepto,256.63,3,13.0,manual_entry
W00359,2026-03-28,uber,272.41,9,8.1,manual_entry
W00360,2026-01-01,swiggy,825.1,15,4.1,manual_entry
W00360,2026-01-02,ola,756.83,7,2.6,sms_parse
W00360,2026-01-02,swiggy,446.44,2,13.7,sms_parse
W00360,2026-01-02,blinkit,485.36,13,6.1,screenshot_ocr
W00360,2026-01-03,swiggy,614.78,10,3.8,manual_entry
W00360,2026-01-03,blinkit,754.45,9,3.7,manual_entry
W00360,2026-01-04,blinkit,555.63,7,3.5,screenshot_ocr
W00360,2026-01-04,swiggy,510.24,12,3.1,manual_entry
W00360,2026-01-04,ola,350.33,15,10.9,manual_entry
W00360,2026-01-06,swiggy,1417.12,1,9.7,sms_parse
W00360,2026-01-07,blinkit,529.77,14,9.4,screenshot_ocr
W00360,2026-01-07,swiggy,375.28,11,12.5,screenshot_ocr
W00360,2026-01-09,swiggy,724.85,4,13.4,manual_entry
W00360,2026-01-11,swiggy,1294.97,7,13.6,screenshot_ocr
W00360,2026-01-14,blinkit,830.42,15,12.4,manual_entry
W00360,2026-01-14,swiggy,906.75,14,11.3,manual_entry
W00360,2026-01-17,blinkit,1567.86,2,4.0,sms_parse
W00360,2026-01-17,swiggy,574.69,9,10.9,sms_parse
W00360,2026-01-18,ola,2570.99,4,12.1,sms_parse
W00360,2026-01-21,ola,177.59,7,9.7,manual_entry
W00360,2026-01-21,swiggy,168.26,12,8.4,manual_entry
W00360,2026-01-21,blinkit,367.72,8,6.7,screenshot_ocr
W00360,2026-01-25,blinkit,435.3,13,10.8,sms_parse
W00360,2026-01-25,ola,808.28,7,12.4,screenshot_ocr
W00360,2026-01-26,blinkit,1631.05,7,12.8,screenshot_ocr
W00360,2026-01-27,swiggy,297.25,3,5.5,screenshot_ocr
W00360,2026-01-27,blinkit,110.57,3,12.7,manual_entry
W00360,2026-01-27,ola,207.85,2,12.8,sms_parse
W00360,2026-01-30,ola,1168.56,5,7.5,sms_parse
W00360,2026-01-30,swiggy,583.87,9,8.3,screenshot_ocr
W00360,2026-02-01,ola,752.09,14,7.1,screenshot_ocr
W00360,2026-02-01,swiggy,807.83,4,10.8,screenshot_ocr
W00360,2026-02-01,blinkit,853.77,5,9.2,manual_entry
W00360,2026-02-03,blinkit,381.61,8,6.6,sms_parse
W00360,2026-02-03,swiggy,377.5,15,8.7,manual_entry
W00360,2026-02-03,ola,392.46,5,7.2,sms_parse
W00360,2026-02-04,blinkit,488.21,9,10.6,screenshot_ocr
W00360,2026-02-04,swiggy,416.96,9,7.0,screenshot_ocr
W00360,2026-02-05,swiggy,1034.34,9,12.2,sms_parse
W00360,2026-02-05,ola,877.88,9,9.3,screenshot_ocr
W00360,2026-02-06,blinkit,539.12,14,13.0,manual_entry
W00360,2026-02-06,ola,463.19,15,12.2,manual_entry
W00360,2026-02-06,swiggy,516.48,14,6.1,sms_parse
W00360,2026-02-07,ola,387.12,13,7.4,sms_parse
W00360,2026-02-07,swiggy,288.16,10,9.4,sms_parse
W00360,2026-02-09,swiggy,585.05,2,10.7,manual_entry
W00360,2026-02-09,ola,1015.86,9,11.2,sms_parse
W00360,2026-02-10,swiggy,735.51,3,9.7,sms_parse
W00360,2026-02-10,blinkit,546.95,1,10.9,manual_entry
